snapshot_date,sol_usd,sol_btc,btc_usd,btc_dominance,tvl_usd,tvl_sol,stablecoins_usd,rwa_usd,dex_volume_usd,app_fees_usd,app_revenue_usd,fees_usd,revenue_usd,chain_fees_usd,chain_revenue_usd,active_addresses,transactions_24h,fundamental_score,thesis_status,note
2021-07-04,34.332,0.000973017553257,35284.05,,873447775.0,25441214.464639403,,,,,,,,,,,,45.19,neutral,Score 45/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 27%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-03-06,84.57,0.0022018632392201,38408.38,,4054125002.0,47938098.64017974,,,5572626.0,3803.0,3803.0,3803.0,3803.0,,,,,53.02,neutral,Score 53/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 55%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-03-07,81.66,0.0021492867294836,37994.0,,4052971283.0,49632271.40582905,,,8475450.0,5133.0,5133.0,5133.0,5133.0,,,,,49.59,neutral,Score 50/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 55%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-03-08,82.35,0.0021251952934472,38749.38,,3965703556.0,48156691.63327262,,,8546340.0,2594.0,2594.0,2594.0,2594.0,,,,,49.4,neutral,Score 49/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 55%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-03-09,88.1,0.0020999204604474,41953.97,,3928900001.0,44595913.74574348,,,9259358.0,3189.0,3189.0,3189.0,3189.0,,,,,49.32,neutral,Score 49/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 55%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-03-10,82.92,0.0021027694325489,39433.71,,4137838843.0,49901577.94259527,,,8313501.0,1975.0,1975.0,1975.0,1975.0,,,,,49.78,neutral,Score 50/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 55%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-03-11,80.7,0.0020835463352821,38732.04,,3951124719.0,48960653.27137546,,,6464943.0,2171.0,2171.0,2171.0,2171.0,,,,,49.37,neutral,Score 49/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 55%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-03-12,81.44,0.0020982649636642,38813.02,,4155248962.0,51022212.20530452,,,3690057.0,2142.0,2142.0,2142.0,2142.0,,,,,48.5,neutral,Score 48/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 55%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-03-13,78.75,0.0020837186559101,37793.01,,4249152047.0,53957486.31111111,,,3873657.0,2142.0,2142.0,2142.0,2142.0,,,,,50.32,neutral,Score 50/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 55%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-03-14,81.24,0.0020476798884513,39674.17,,3989486056.0,49107410.83210242,,,6599592.0,3046.0,3046.0,3046.0,3046.0,,,,,49.75,neutral,Score 50/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 55%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-03-15,82.85,0.0021082444189413,39298.1,,4221273115.0,50950791.97344599,,,7249940.0,3819.0,3819.0,3819.0,3819.0,,,,,51.27,neutral,Score 51/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 55%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-03-16,87.82,0.0021352865215569,41127.97,,4170711031.0,47491585.413345486,,,6866218.0,3819.0,3819.0,3819.0,3819.0,,,,,47.96,neutral,Score 48/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 55%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-03-17,87.88,0.0021460144521423,40950.33,,4205653757.0,47856779.21028676,,,6357111.0,6103.0,6103.0,6103.0,6103.0,,,,,52.77,neutral,Score 53/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 55%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-03-18,89.87,0.002151287684638,41774.98,,4109065053.0,45722321.7202626,,,6603853.0,5315.0,5315.0,5315.0,5315.0,,,,,47.83,neutral,Score 48/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 55%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-03-19,92.39,0.0021876641221663,42232.26,,4387202498.0,47485685.658621065,,,6703783.0,4349.0,4349.0,4349.0,4349.0,,,,,45.89,neutral,Score 46/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 55%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-03-20,88.64,0.0021469102802706,41287.24,,4324845347.0,48791125.30460289,,,4713413.0,4349.0,4349.0,4349.0,4349.0,,,,,49.32,neutral,Score 49/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 55%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-03-21,88.62,0.0021605301709919,41017.71,,4223037741.0,47653325.89708869,,,6806547.0,2997.0,2997.0,2997.0,2997.0,,,,,48.08,neutral,Score 48/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 55%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-03-22,90.48,0.0021350569844066,42378.26,,4241576802.0,46878611.87002652,,,8305610.0,3101.0,3101.0,3101.0,3101.0,,,,,49.44,neutral,Score 49/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 55%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-03-23,94.87,0.0022114368605288,42899.71,,4091108110.0,43123306.73553284,,,10759741.0,6476.0,6476.0,6476.0,6476.0,,,,,43.17,geschwaecht,Score 43/100: Die Solana-These wirkt geschwächt. Prüfe die roten Kennzahlen im Detail. Datenabdeckung: 55%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-03-24,102.38,0.0023261684406787,44012.29,,4121617332.0,40258032.15471772,,,11426336.0,4716.0,4716.0,4716.0,4716.0,,,,,45.44,neutral,Score 45/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 55%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-03-25,98.63,0.0022248112812797,44331.85,,4148626289.0,42062519.40586029,,,7726730.0,4359.0,4359.0,4359.0,4359.0,,,,,44.62,geschwaecht,Score 45/100: Die Solana-These wirkt geschwächt. Prüfe die roten Kennzahlen im Detail. Datenabdeckung: 55%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-03-26,101.79,0.0022853912332042,44539.42,,4068416159.0,39968721.47558699,,,6054229.0,6185.0,6185.0,6185.0,6185.0,,,,,47.54,neutral,Score 48/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 55%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-03-27,107.09,0.0022858052751749,46850.01,,4302593105.0,40177356.47586142,,,5256193.0,6324.0,6324.0,6324.0,6324.0,,,,,49.18,neutral,Score 49/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 55%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-03-28,105.84,0.0022449926736539,47144.92,,4249579831.0,40150981.01851852,,,4693830.0,6324.0,6324.0,6324.0,6324.0,,,,,44.84,geschwaecht,Score 45/100: Die Solana-These wirkt geschwächt. Prüfe die roten Kennzahlen im Detail. Datenabdeckung: 55%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-03-29,111.64,0.0023525846716591,47454.19,,4337223936.0,38850089.00035829,,,9348786.0,6079.0,6079.0,6079.0,6079.0,,,,,47.04,neutral,Score 47/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 55%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-03-30,120.79,0.002565740325158,47078.03,,4273232601.0,35377370.651544,,,12503150.0,7904.0,7904.0,7904.0,7904.0,,,,,51.01,neutral,Score 51/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 55%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-03-31,122.86,0.0026985324560796,45528.45,,4447464439.0,36199450.09767215,,,16378123.0,5635.0,5635.0,5635.0,5635.0,,,,,49.02,neutral,Score 49/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 55%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-04-01,134.55,0.0029062772564742,46296.34,,4481773935.0,33309356.63322185,,,16535120.0,5001.0,5001.0,5001.0,5001.0,,,,,49.1,neutral,Score 49/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 55%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-04-02,132.61,0.0028937550448683,45826.27,,4731102037.0,35676811.98250508,,,10925789.0,2369.0,2369.0,2369.0,2369.0,,,,,50.96,neutral,Score 51/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 55%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-04-03,136.94,0.0029498842794044,46422.16,,4731619939.0,34552504.301153794,,,9811345.0,2224.0,2224.0,2224.0,2224.0,,,,,50.97,neutral,Score 51/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 55%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-04-04,132.16,0.0028362444398041,46596.83,,4808549261.0,36384301.30901937,,,10651046.0,4494.0,4494.0,4494.0,4494.0,,,,,51.13,neutral,Score 51/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 55%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-04-05,126.9,0.0027886126157801,45506.5,,4825021968.0,38022237.73049645,,,12170062.0,6380.0,6380.0,6380.0,6380.0,,,,,51.17,neutral,Score 51/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 55%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-04-06,112.94,0.0026163686360087,43166.7,,4596447269.0,40698134.13316806,,,16651357.0,3810.0,3810.0,3810.0,3810.0,,,,,50.67,neutral,Score 51/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 55%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-04-07,118.52,0.002727596175842,43452.18,,4381090584.0,36964989.74012825,,,14437072.0,4229.0,4229.0,4229.0,4229.0,,,,,50.2,neutral,Score 50/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 55%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-04-08,109.97,0.00260209994695,42262.02,,4024894118.0,36599928.32590707,,,11527017.0,2338.0,2338.0,2338.0,2338.0,,,,,48.11,neutral,Score 48/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 55%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-04-09,112.99,0.0026419946439924,42766.93,,4053305493.0,35873134.728737056,,,9589034.0,2178.0,2178.0,2178.0,2178.0,,,,,47.03,neutral,Score 47/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 55%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-04-10,111.07,0.0026341152911021,42165.96,,4106559764.0,36972717.78157919,,,6864454.0,4885.0,4885.0,4885.0,4885.0,,,,,48.28,neutral,Score 48/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 55%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-04-11,99.7,0.0025217606189012,39535.87,,4075997437.0,40882622.23671013,,,14459791.0,2690.0,2690.0,2690.0,2690.0,,,,,47.08,neutral,Score 47/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 55%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-04-12,103.31,0.002577194213574,40086.23,,3850908985.0,37275278.14345174,,,13824492.0,3734.0,3734.0,3734.0,3734.0,,,,,45.27,neutral,Score 45/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 55%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-04-13,104.95,0.0025506310594196,41146.68,,3860577821.0,36784924.449737966,,,18366367.0,4018.0,4018.0,4018.0,4018.0,,,,,46.61,neutral,Score 47/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 55%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-04-14,100.76,0.0025218951356156,39954.08,,4089541250.0,40586951.66732831,,,8371265.0,5293.0,5293.0,5293.0,5293.0,,,,,46.38,neutral,Score 46/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 55%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-04-15,101.39,0.0025000875363522,40554.58,,3971780747.0,39173298.61919321,,,15673772.0,3588.0,3588.0,3588.0,3588.0,,,,,46.13,neutral,Score 46/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 55%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-04-16,102.08,0.0025275084431855,40387.6,,4027227902.0,39451683.99294671,,,4846978.0,5349.0,5349.0,5349.0,5349.0,,,,,46.25,neutral,Score 46/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 55%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-04-17,100.18,0.0025244723631006,39683.54,,3975970069.0,39688261.81872629,,,7678741.0,3080.0,3080.0,3080.0,3080.0,,,,,49.23,neutral,Score 49/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 55%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-04-18,102.39,0.0025093386413643,40803.58,,3890719398.0,37999017.46264283,,,12576176.0,3080.0,3080.0,3080.0,3080.0,,,,,44.63,geschwaecht,Score 45/100: Die Solana-These wirkt geschwächt. Prüfe die roten Kennzahlen im Detail. Datenabdeckung: 55%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-04-19,108.55,0.0026154200152515,41503.85,,4059997833.0,37402098.87609397,,,10179997.0,2658.0,2658.0,2658.0,2658.0,,,,,45.72,neutral,Score 46/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 55%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-04-20,105.59,0.002551863193645,41377.61,,4103747231.0,38864923.10824889,,,12594912.0,2494.0,2494.0,2494.0,2494.0,,,,,46.41,neutral,Score 46/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 55%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-04-21,101.78,0.0025142777528414,40480.81,,4016856795.0,39466071.87070152,,,10387577.0,3071.0,3071.0,3071.0,3071.0,,,,,44.9,geschwaecht,Score 45/100: Die Solana-These wirkt geschwächt. Prüfe die roten Kennzahlen im Detail. Datenabdeckung: 55%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-04-22,100.55,0.0025319643183148,39712.25,,3952371780.0,39307526.40477374,,,11874347.0,4166.0,4166.0,4166.0,4166.0,,,,,49.18,neutral,Score 49/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 55%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-04-23,100.66,0.0025505582418428,39465.87,,3842766127.0,38175701.639181405,,,9473030.0,3056.0,3056.0,3056.0,3056.0,,,,,47.61,neutral,Score 48/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 55%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-04-24,99.25,0.002514914647471,39464.56,,3965697713.0,39956652.02015113,,,6445753.0,3526.0,3526.0,3526.0,3526.0,,,,,49.21,neutral,Score 49/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 55%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-04-25,100.99,0.0024973280889196,40439.22,,3806204017.0,37688919.86335281,,,18295393.0,1666.0,1666.0,1666.0,1666.0,,,,,47.53,neutral,Score 48/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 55%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-04-26,95.74,0.0025119497337186,38113.82,,3948776649.0,41244794.74618759,,,11507038.0,1666.0,1666.0,1666.0,1666.0,,,,,52.57,neutral,Score 53/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 55%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-04-27,98.35,0.0025056616233273,39251.11,,3767772455.0,38309836.85815964,,,10610876.0,4044.0,4044.0,4044.0,4044.0,,,,,50.0,neutral,Score 50/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 55%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-04-28,98.22,0.0024713649271498,39743.22,,3899913937.0,39705904.469558135,,,9672119.0,9369.0,9369.0,9369.0,9369.0,,,,,51.45,neutral,Score 51/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 55%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-04-29,93.91,0.0024333365290686,38593.1,,3882353190.0,41341211.69204558,,,8282760.0,3142.0,3142.0,3142.0,3142.0,,,,,52.06,neutral,Score 52/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 55%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-04-30,84.69,0.0022497549416774,37644.1,,3838258579.0,45321272.62959027,,,6385427.0,7010.0,7010.0,7010.0,7010.0,,,,,52.55,neutral,Score 53/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 55%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-05-01,89.65,0.0023302025703706,38473.05,,3555628093.0,39661216.876742885,,,3689160.0,7010.0,7010.0,7010.0,7010.0,,,,,48.51,neutral,Score 49/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 55%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-05-02,87.45,0.002270786263314,38510.89,,3632275189.0,41535450.98913665,,,8386400.0,41336.0,41336.0,41336.0,41336.0,,,,,48.68,neutral,Score 49/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 55%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-05-03,85.85,0.0022760056511748,37719.59,,3644027511.0,42446447.41991846,,,5890001.0,39231.0,39231.0,39231.0,39231.0,,,,,50.52,neutral,Score 51/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 55%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-05-04,92.76,0.002338316835377,39669.56,,3654803356.0,39400639.88788271,,,5554244.0,22100.0,22100.0,22100.0,22100.0,,,,,48.73,neutral,Score 49/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 55%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-05-05,84.52,0.0023132575494249,36537.22,,3775014567.0,44664157.20539518,,,12479953.0,33095.0,33095.0,33095.0,33095.0,,,,,48.99,neutral,Score 49/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 55%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-05-06,81.66,0.0022683900430844,35999.1,,3607987045.0,44183039.98285575,,,21429250.0,14039.0,14039.0,14039.0,14039.0,,,,,49.86,neutral,Score 50/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 55%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-05-07,78.83,0.002223193637543,35458.0,,3575335096.0,45355005.65774451,,,11446202.0,15303.0,15303.0,15303.0,15303.0,,,,,50.37,neutral,Score 50/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 55%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-05-08,75.34,0.0022140648661642,34027.91,,3531183252.0,46869966.17998407,,,18800812.0,31930.0,31930.0,31930.0,31930.0,,,,,53.12,neutral,Score 53/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 55%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-05-09,62.13,0.002065610821367,30078.27,,3406626647.0,54830623.64397232,,,23672134.0,8143.0,8143.0,8143.0,8143.0,,,,,50.0,neutral,Score 50/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 55%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-05-10,66.86,0.002156607926034,31002.39,,2977807176.0,44537947.59198325,,,63396925.0,8922.0,8922.0,8922.0,8922.0,,,,,49.07,neutral,Score 49/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 55%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-05-11,50.82,0.0017540868290238,28972.34,,3013958516.0,59306543.0145612,,,76458291.0,4417.0,4417.0,4417.0,4417.0,,,,,49.15,neutral,Score 49/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 55%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-05-12,44.65,0.0015427433189539,28941.95,,2646294386.0,59267511.44456887,5712857732.0,,86529156.0,1658.0,1658.0,1658.0,1658.0,,,,,47.49,neutral,Score 47/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 72%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-05-13,48.89,0.0016724719128029,29232.18,,2504459607.0,51226418.63366742,5685929076.0,,27229804.0,4095.0,4095.0,4095.0,4095.0,,,,,47.21,neutral,Score 47/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 72%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-05-14,52.37,0.0017432331132405,30041.88,,2507642131.0,47883179.89306855,5958091998.0,,16414386.0,2618.0,2618.0,2618.0,2618.0,,,,,46.25,neutral,Score 46/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 72%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-05-15,58.82,0.0018798308088353,31290.05,,2573223090.0,43747417.375042506,5957947963.0,,13045408.0,8569.0,8569.0,8569.0,8569.0,,,,,46.36,neutral,Score 46/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 72%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-05-16,53.69,0.0017992693672798,29839.89,,2736899436.0,50975962.67461353,5957099787.0,,14270601.0,6890.0,6890.0,6890.0,6890.0,,,,,48.01,neutral,Score 48/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 72%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-05-17,57.02,0.0018749103975651,30412.12,,2709082290.0,47511088.91616976,5994389702.0,,11236370.0,13598.0,13598.0,13598.0,13598.0,,,,,46.64,neutral,Score 47/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 72%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-05-18,49.87,0.0017392705456782,28672.94,,2760557698.0,55355077.16061761,5999256319.0,,11802773.0,10285.0,10285.0,10285.0,10285.0,,,,,48.12,neutral,Score 48/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 72%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-05-19,52.13,0.0017219060604949,30274.59,,2689164260.0,51585732.97525417,5997814813.0,,15222945.0,6200.0,6200.0,6200.0,6200.0,,,,,48.0,neutral,Score 48/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 72%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-05-20,49.37,0.0016933194995841,29155.75,,2752041452.0,55743193.27526838,6013999297.0,,12813953.0,6106.0,6106.0,6106.0,6106.0,,,,,48.13,neutral,Score 48/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 72%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-05-21,50.25,0.001708703609122,29408.26,,2611117390.0,51962535.12437811,6037660956.0,,7387202.0,23544.0,23544.0,23544.0,23544.0,,,,,47.93,neutral,Score 48/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 72%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-05-22,52.44,0.0017329310095843,30260.87,,2646259317.0,50462610.92677346,6038866280.0,,6202972.0,30045.0,30045.0,30045.0,30045.0,,,,,47.99,neutral,Score 48/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 72%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-05-23,49.11,0.0016886432124864,29082.52,,2701752751.0,55014309.733251885,6042384836.0,,9168932.0,21146.0,21146.0,21146.0,21146.0,,,,,48.09,neutral,Score 48/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 72%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-05-24,49.64,0.0016755303708444,29626.44,,2690204545.0,54194289.78646253,6065669092.0,,9882856.0,17895.0,17895.0,17895.0,17895.0,,,,,48.11,neutral,Score 48/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 72%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-05-25,47.94,0.0016248925127162,29503.49,,2645229346.0,55177917.10471423,6065983404.0,,7961621.0,15406.0,15406.0,15406.0,15406.0,,,,,48.03,neutral,Score 48/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 72%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-05-26,43.42,0.0014887166795926,29166.06,,2627012059.0,60502350.50667895,6077048470.0,,10886070.0,2350.0,2350.0,2350.0,2350.0,,,,,48.02,neutral,Score 48/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 72%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-05-27,41.09,0.0014367981884244,28598.31,,2544374976.0,61921999.90265271,6083220236.0,,20320169.0,4378.0,4378.0,4378.0,4378.0,,,,,47.89,neutral,Score 48/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 72%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
2022-05-28,44.2,0.0015236655947001,29008.99,,2435185793.0,55094701.19909502,6116372963.0,,8498128.0,4235.0,4235.0,4235.0,4235.0,,,,,47.76,neutral,Score 48/100: Die Datenlage ist gemischt oder noch unvollständig. Datenabdeckung: 72%. Flows werden als 30D-Rolling-Summe bewertet; aktive Adressen geglättet.
